fechaTweet,tweet,numeroLikes,numeroRetweets,longitud,
2020-02-23 18:13:25,"alguien sabe en dónde venden accesorios para mascotas de Tigres? Ropita, etc Que no sea en la tigretienda (ya compré de ahí jeje)",2,0,129,
2020-02-23 18:13:06,"@keevinkretsch @GobSanNicolas @MovilidadSN Buscan cualquier cosa para sangrarte en San Nicolás, no hay que darles m… https://t.co/iBmSV8DMMT",4,1,140,
2020-02-23 18:12:59,"RT @gmontenegro_ok: Es un avance muy importante para cuidar a todos los marplatenses, principalmente a nuestros adultos mayores, personas c…",0,5,140,
2020-02-23 18:12:53,@AlineAguilarGar @DeniseDresserG @lopezobrador_ Hay chairos mascotas! Y'esto que? Nunca se compusieron! Se trata de… https://t.co/fBYPFyFckg,0,0,140,
2020-02-23 18:11:37,"Es como cuando las biológicas dicen ser ""aliadas LGBTTTIQ+"" solo para colgarse la medallita en Instagram de que se… https://t.co/1yY4dO75jv",0,0,139,
2020-02-23 18:11:17,Los ciudadanos podrán dar ideas para la nueva ordenanza de mascotas https://t.co/H17hrUMa9U vía @laverdad_es,0,0,108,
2020-02-23 18:11:12,"¿Cuánto has cambiado? 

Año dado : 2013

Edad: 23
Ahora: 29 
Estado civil: en una relación
Ahora: confidencial 
Viv… https://t.co/DMHwBu1eJH",3,0,140,
2020-02-23 18:11:05,RT @SIPSE: ¿Viajas con tu mascota? Ya puede ir al baño contigo en aeropuertos ‘Pet-friendly’ https://t.co/b57CxZ71pR https://t.co/r8nT6IxqRn,0,2,140,
2020-02-23 18:10:51,🔴 La ciencia tiene una nueva fórmula para calcular la edad humana de los perros #Mascotas https://t.co/fGb6J1TjUU,0,0,113,
2020-02-23 18:10:04,No les pasa que miran a sus mascotas y se les explota el corazon de amor?❣,0,0,74,
2020-02-23 18:09:51,"RT @MiguelARAlfagem: Los animalistas criticando a los que disfrazan a sus mascotas porque ataca su dignidad, la derecha española haciendo l…",0,3,140,
2020-02-23 18:09:35,RT @contrapuntovzla: Pitbull embarazada perdió la vida al ser mordida por una cobra https://t.co/pb0k9GXNSn https://t.co/nXk9UgyzL1,0,1,131,
2020-02-23 18:09:14,"RT @naval_peru: #MGPAhora Durante el Operativo de Ayuda Humanitaria #MarSolidario2020 en #Salaverry, también se están realizando atenciones…",0,1,140,
2020-02-23 18:08:53,"RT @DUINCONSUELOC: ESTA REFLEXION VA PARA LOS QUE TIENEN MASCOTAS Y AUN VIVEN EN #VENEZUELA 

UNA MASCOTA LA ESCOGE UNO. UNO, PORQUE ASI LO…",0,268,140,
2020-02-23 18:08:43,@RochiBarragan Dedicado a toda la gente pendeja que bota a sus mascotas cuando tienen un hijo 👆🏻,0,0,96,
2020-02-23 18:08:32,RT @SIPSE: ¿Viajas con tu mascota? Ya puede ir al baño contigo en aeropuertos ‘Pet-friendly’ https://t.co/b57CxZ71pR https://t.co/r8nT6IxqRn,0,2,140,
2020-02-23 18:08:30,RT @LaloUrbanoM: Ya es algo OBVIO que el movimiento de mujeres mexicanas exigiendo que las protejan y no las maten el cual aparece en los t…,0,16,140,
2020-02-23 18:08:24,RT @LaloUrbanoM: Ya es algo OBVIO que el movimiento de mujeres mexicanas exigiendo que las protejan y no las maten el cual aparece en los t…,0,16,140,
2020-02-23 18:08:17,Los de las mascotas https://t.co/ScfNctqKaY,0,0,43,
2020-02-23 18:08:17,"RT @PincheCarrey: No me gusta adoptar tortugas. Son mascotas demasiado longevas. Cuando empiezas a encariñarte con ella, te mueres tú.",0,115,134,
2020-02-23 18:08:16,"lo que sé, es que deben de ir en caja transportadora, mascotas grandes o pequeños https://t.co/tKGAwax70D",0,0,105,
2020-02-23 18:08:13,Pitbull embarazada perdió la vida al ser mordida por una cobra https://t.co/pb0k9GXNSn https://t.co/nXk9UgyzL1,0,1,110,
2020-02-23 18:08:06,¿Viajas con tu mascota? Ya puede ir al baño contigo en aeropuertos ‘Pet-friendly’ https://t.co/b57CxZ71pR https://t.co/r8nT6IxqRn,1,2,129,
2020-02-23 18:07:37,"RT @dinorah_ran: @arnemx Es enserio este video? No cabe duda que #ElCacas conoce muy bien el nivel cultural de sus votantes, los tacha de t…",0,18,140,
2020-02-23 18:07:16,"@biolyogui Jajaja si, nomás de comprarle tierra a las mías ya me gasté un $$$ se sienten como mascotas, las amo per… https://t.co/HAU4lyP0gx",0,0,140,
2020-02-23 18:06:46,"#MGPAhora Durante el Operativo de Ayuda Humanitaria #MarSolidario2020 en #Salaverry, también se están realizando at… https://t.co/16eJTx8ejj",3,1,140,
2020-02-23 18:06:30,♦️ Esta gata pudo ponerse de pie gracias a unas geniales prótesis de titanio #Mascotas https://t.co/S0phuPivJY,0,0,110,
2020-02-23 18:06:27,@deapie2019 @ferbelaunzaran @lopezobrador_ aaaaaaaaah barbaro hasta ahora he visto puros gatitos pero ahora los van… https://t.co/rXMHkaAoqJ,0,0,140,
2020-02-23 18:06:18,♦️ Spotify para mascotas: ¿Cómo crearles su primera lista de música? https://t.co/8ZcEmTOPFS,0,0,92,
2020-02-23 18:06:13,"Desde cumpleaños hasta días festivos, regálate o regala un original retrato estilo Simpson, puedes ser tú, tu parej… https://t.co/Kep6w5OrWZ",0,0,140,
2020-02-23 18:06:11,🔔 Se merece un monumento. Arriesga su vida para salvar a estos pobres animales abandonados a su suerte... https://t.co/YLVzx5D6SF,0,0,129,
2020-02-23 18:06:06,RT @Roukz: Mambo y yo apoyando el #picnicmasivo en #PlayaMamitas pero desde la calle porque no permiten mascotas. 😭 #Solidaridad #playamami…,0,1,140,
2020-02-23 18:06:01,"Peaje en Santa Cruz, hasta las mascotas pagaran https://t.co/nQ6U24RUYg https://t.co/kLM3GLhhUu",0,0,95,
2020-02-23 18:05:52,@amapoled Oye mira la verdad es que no se.. en el fondo creo que tener mascotas es mucha responsabilidad yo no les… https://t.co/M8yRpYK9ul,0,0,139,
2020-02-23 18:05:52,RT @EsReportero: Nuestra compañera @marinareina13 rinde homenaje en este reportaje a quienes se la juegan por salvar animales. Verdaderos h…,0,5,140,
2020-02-23 18:05:45,"RT @BAmascotas: Si necesitas vacunar a tu mascota contra la rabia o realizarle una atención veterinaria, acercate con tu perro o gato a los…",0,20,140,
2020-02-23 18:05:37,"RT @BAmascotas: Si necesitas vacunar a tu mascota contra la rabia o realizarle una atención veterinaria, acercate con tu perro o gato a los…",0,20,140,
2020-02-23 18:05:16,Compartiendo con los arecibeños en la Inauguración del Parque para Mascotas. Otra obra más de mi amigo… https://t.co/WY6bLuCC5e,1,0,127,
2020-02-23 18:05:05,"RT @FedeZabala5: Gente, estan envenando perros en la zona del parque campos, tengan cuidado si traen sus mascotas.",0,15,114,
2020-02-23 18:05:04,"RT @FedeZabala5: Gente, estan envenando perros en la zona del parque campos, tengan cuidado si traen sus mascotas.",0,15,114,
2020-02-23 18:04:51,Soñé que tenía varios perritos de mascotas.,0,0,43,
2020-02-23 18:04:46,"RT @GatosLetrados: Ella es Maya, la gatita con 'Síndrome de Down' que ya tiene su propio libro.

https://t.co/QMLRYiXH9N

#Noticat https://…",0,52,140,
2020-02-23 18:04:38,RT @NotasdeMascotas: 💗 ¡NO TE PIERDAS! Lo mejor de la semana en Notas de Mascotas 🙈 🙉 💗 - https://t.co/2jJq7zhmJq,0,3,113,
2020-02-23 18:04:30,"RT @FedeZabala5: Gente, estan envenando perros en la zona del parque campos, tengan cuidado si traen sus mascotas.",0,15,114,
2020-02-23 18:04:12,"Oye @GobSanNicolas y cómo se supone va a transportar la gente a las mascotas a los eventos caninos , caminatas y vi… https://t.co/xGzY1dCFc3",3,1,140,
2020-02-23 18:04:07,"RT @hogardeplantas: Plantas Tóxicas Para Nuestros Gatos https://t.co/D1WGDQxECk vía @bloguers_net
 #gatos",0,1,105,
2020-02-23 18:03:51,♦️ Perros y gatos pueden transmitir a los humanos un nuevo virus potencialmente mortífero https://t.co/rsQvbtqIi4,0,0,113,
2020-02-23 18:03:32,[En fotos]Así avanza la jornada de adopción de mascotas en Ibagué https://t.co/cGurjCKanF https://t.co/W5zzSRaRIT,0,0,113,
2020-02-23 18:03:22,"RT @taeftempanada: Jin tiene el corazón tan puro y lleno de amor, su 1ra canción la dedico a sus mascotas fallecidas y ahora en MOTS:7 escr…",0,45,140,
2020-02-23 18:03:01,📌 Las expresiones faciales de las mascotas: ¿Evidencian lo que sienten? #Informe https://t.co/tuiZpb4EoU,1,0,104,
2020-02-23 18:02:41,"RT @MiguelARAlfagem: Los animalistas criticando a los que disfrazan a sus mascotas porque ataca su dignidad, la derecha española haciendo l…",0,3,140,
2020-02-23 18:02:27,"Ayer estaba leyendo el empaque de la comida de mi gato, tiene carne pollo. Los veganos les darán alimento balancead… https://t.co/rXMgsmkzxl",0,0,140,
2020-02-23 18:02:22,"Yo quiero mucho a los animalitos, pero hay gente que se obsesiona horrible con las mascotas. Viven hablando todo el… https://t.co/ubyWzIzGBn",0,0,140,
2020-02-23 18:02:11,"@DameTuSintoma Ayer estaba leyendo el empaque de la comida de mi gato, tiene carne pollo. Los veganos les darán ali… https://t.co/Av8zu7h3vL",1,0,140,
2020-02-23 18:02:11,RT @EsReportero: Nuestra compañera @marinareina13 rinde homenaje en este reportaje a quienes se la juegan por salvar animales. Verdaderos h…,0,5,140,
2020-02-23 18:01:39,@s4n86 @Chibi147 @Pinkeryaz Vieras que los venden en la tienda de Mascotas de Terramall.,1,0,88,
2020-02-23 18:01:20,💗 ¡NO TE PIERDAS! Lo mejor de la semana en Notas de Mascotas 🙈 🙉 💗 - https://t.co/2jJq7zhmJq,4,3,92,
2020-02-23 18:01:00,"La perra ""Tara"" logra el primer premio del concurso de disfraces para animales de Toro. #Carnaval https://t.co/b4h6vJ8Sp5",0,0,121,
2020-02-23 18:00:32,📌 Perros y gatos pueden transmitir a los humanos un nuevo virus potencialmente mortífero https://t.co/dSSDAYfJMc,0,0,112,
2020-02-23 18:00:24,"RT @Muni_provi: Con altas temperaturas, se provoca un aumento de ciertos insectos y animales de importancia SANITARIA. Estos podrían afecta…",0,6,140,
2020-02-23 18:00:11,Mis mascotas piden auxilio jajajajaja,0,0,37,
2020-02-23 18:00:08,♦️ Las expresiones faciales de las mascotas: ¿Evidencian lo que sienten? #Informe https://t.co/kPJHUmHOhJ,0,0,105,
2020-02-23 18:00:00,Así fue el pícnic de mascotas en el centro comercial Santafé (@SantafeMedellin)🐩🐕-&gt, https://t.co/LnovLoPRJL https://t.co/7j3sl1FDH1,0,0,134
2020-02-23 17:59:53,"¿Cuánto has cambiado? 

Año dado : 2015

Edad: 10
Ahora: 15
Estado civil: soltero
Ahora: solin
Vivía en: Argentina… https://t.co/fd112Rrdk9",7,0,139,
2020-02-23 17:59:39,📌 Lazos de unión entre gatos y humanos son más fuertes de lo que se creía #Mascotas https://t.co/pUgmXovqBa,0,0,107,
2020-02-23 17:59:15,"RT @InparquesGobVe: #ECOtips 🌿 || Ve y disfruta de los espacios protegidos es estos #CarnavalesFelices2020 en familia,
amigos y pareja. 

¡…",0,7,140,
2020-02-23 17:59:07,RT @CanalCapital: ¡Aproveche! La jornada de vacunación será en Tintalá fase 4 a partir de las 9:00 am del 1 de marzo →  https://t.co/EOsKdz…,0,3,140,
2020-02-23 17:59:07,@MariettoPonce Atención mascotas !,1,0,34,
2020-02-23 17:58:15,RT @eneritzz_: esto sólo lo entiende la gente que ha tenido/tiene mascotas,0,1,74,
2020-02-23 17:57:57,@mommy21931 @MuySuFrida @MarianaGonglez @MarianaPadilla @mickym_69 @CONSUMEAZUCAR @yllahte @orazioaguirre @olgauq… https://t.co/mldm8EOeYl,2,1,138,
2020-02-23 17:57:52,"RT @PaulayRacing: PLACAS IDENTIFICADORAS DE MASCOTAS!!!  Seguimos tomando pedidos, la plata de cada placa vendida va directamente para ayud…",0,21,140,
2020-02-23 17:57:45,"RT @darlingh4rry: Escena con la que siempre lloró, valoren a sus mascotas y amenl@s hasta su último día de vida. https://t.co/EQBp91j3mx",0,1,136,
2020-02-23 17:57:33,"RT @DUINCONSUELOC: ESTA REFLEXION VA PARA LOS QUE TIENEN MASCOTAS Y AUN VIVEN EN #VENEZUELA 

UNA MASCOTA LA ESCOGE UNO. UNO, PORQUE ASI LO…",0,268,140,
2020-02-23 17:57:33,"RT @Yiyidoc: @Ghost_who_walk Esas son libres, son las mascotas de todos los q le ponen comida en sus balcones",0,2,109,
2020-02-23 17:57:32,"RT @DUINCONSUELOC: ESTA REFLEXION VA PARA LOS QUE TIENEN MASCOTAS Y AUN VIVEN EN #VENEZUELA 

UNA MASCOTA LA ESCOGE UNO. UNO, PORQUE ASI LO…",0,268,140,
2020-02-23 17:57:28,Mambo y yo apoyando el #picnicmasivo en #PlayaMamitas pero desde la calle porque no permiten mascotas. 😭… https://t.co/ExeNDBZVIF,3,1,129,
2020-02-23 17:57:18,"RT @FedeZabala5: Gente, estan envenando perros en la zona del parque campos, tengan cuidado si traen sus mascotas.",0,15,114,
2020-02-23 17:57:15,♦️ Lazos de unión entre gatos y humanos son más fuertes de lo que se creía #Mascotas https://t.co/AsO9llH9s7,0,0,108,
2020-02-23 17:57:09,"A los que os gusta el animal crossing probad el Minecraft que básicamente es todo, y puedes asesinar a tus colegas,… https://t.co/iW5LyNbdjq",1,1,140,
2020-02-23 17:56:51,@Opinion_Bolivia Este corso de mascotas no fue' en la beigin?? Pregunto,0,0,71,
2020-02-23 17:56:47,"RT @MiguelARAlfagem: Los animalistas criticando a los que disfrazan a sus mascotas porque ataca su dignidad, la derecha española haciendo l…",0,3,140,
2020-02-23 17:56:38,"Mis viejos me encargaron de darle de comer a sus animales mientras no estaban, yo como toda mujer responsable NO EN… https://t.co/z92OLePFvL",0,0,140,
2020-02-23 17:56:22,"@AsktoMandrake Ese sujeto repite como un loro los argumentos comunistas, siempre la comida para mascotas ha sido má… https://t.co/u5a5VFnghg",0,0,140,
2020-02-23 17:55:59,"RT @DUINCONSUELOC: ESTA REFLEXION VA PARA LOS QUE TIENEN MASCOTAS Y AUN VIVEN EN #VENEZUELA 

UNA MASCOTA LA ESCOGE UNO. UNO, PORQUE ASI LO…",0,268,140,
2020-02-23 17:55:49,"Los animalistas criticando a los que disfrazan a sus mascotas porque ataca su dignidad, la derecha española haciend… https://t.co/on65PH0khB",1,3,140,
2020-02-23 17:55:39,"RT @DeportesCuatro: 😂🏀 Definitivamente lo de las mascotas en la #NBA es otro rollo 
https://t.co/20ekGPIr4g",0,60,107,
2020-02-23 17:55:04,@TelemundoPR Ni los perros o mascotas se salvan de la ola de robos que nos sigue,0,0,80,
2020-02-23 17:54:41,RT @SASFAPR: ¿Que cuántas mascotas operamos hoy en el Palacio de Recreación y Deportes de Mayagüez como parte del #Spayathon4PR? ¡194! Supe…,0,12,140,
2020-02-23 17:54:40,RT @EsReportero: Nuestra compañera @marinareina13 rinde homenaje en este reportaje a quienes se la juegan por salvar animales. Verdaderos h…,0,5,140,
2020-02-23 17:54:00,Me encantaaaaaan las mascotas de la NBA es que son ESPECTACULARES https://t.co/kHrvK6VWQA,1,0,89,
2020-02-23 17:53:57,RT @DUINCONSUELOC: NO BOTEN A LAS MASCOTAS. ALGUIEN PUEDE DAR LA MANO PARA RESGUARDAR. NO LOS ECHEN A LA CALLE A MORIR DE HAMBRE O BAJO LAS…,0,15,140,
2020-02-23 17:53:49,"RT @DUINCONSUELOC: PARA TERMINAR Y ME DISCULPAN LO LARGO Y EL TONO, PERO ESTOY MOLESTA, INDIGNADA Y PREOCUPADA POR LA SITUACION DE LOS ANCI…",0,11,140,
2020-02-23 17:53:47,"¿Tienes dudas si se puede combinar una forma de vida y el arte de vivir bien ? 

20 casas con construcción de 143.8… https://t.co/JChj3Ni3bG",1,0,140,
2020-02-23 17:53:03,♦️ Las personas que tienen sanguijuelas como mascotas para que beban su sangre #Medicina https://t.co/fFeNT9xfdg,0,1,112,
2020-02-23 17:52:59,🔴 Las personas que tienen sanguijuelas como mascotas para que beban su sangre #Medicina https://t.co/q8yzGH3s4W,0,0,111,
2020-02-23 17:51:51,"RT @DUINCONSUELOC: ESTA REFLEXION VA PARA LOS QUE TIENEN MASCOTAS Y AUN VIVEN EN #VENEZUELA 

UNA MASCOTA LA ESCOGE UNO. UNO, PORQUE ASI LO…",0,268,140,
2020-02-23 17:51:39,"@Txingurri75 @MenCar1920 Estoy segura q serán unos animalitos muy queridos. Pero jalón de orejas. 
No compren masco… https://t.co/YNkpBQiYXv",4,0,140,
2020-02-23 17:51:23,"14.- Soy más de gatos pero me encantan los perros también xD He tenido canarios, hamsters, gatos y un perro como ma… https://t.co/ZjwBQ7RxNt",0,0,140,
2020-02-23 17:51:12,"RT @DUINCONSUELOC: ESTA REFLEXION VA PARA LOS QUE TIENEN MASCOTAS Y AUN VIVEN EN #VENEZUELA 

UNA MASCOTA LA ESCOGE UNO. UNO, PORQUE ASI LO…",0,268,140,
2020-02-23 17:51:10,@beltrandelrio Calentado la cabeza a sus mascotas,0,0,49,
2020-02-23 17:50:53,De las peores cosas que me pueden pasar es ver a mis mascotas mal.,0,0,66,
2020-02-23 17:50:32,@LanaMontalban Lana. Acá lo toman en joda lo del corona. Si te animás mirate la cuenta de este chino y vas a tener… https://t.co/LzHj7mdLrd,1,0,139,
2020-02-23 17:50:05,📌 Spotify para mascotas: ¿Cómo crearles su primera lista de música? https://t.co/ERMkSgDKfM,0,0,91,
2020-02-23 17:50:03,"#PorSiNoLoViste | México cuenta con más de 10.5 millones de gatos como mascotas, según estimaciones de expertos 🐱

https://t.co/aygKSQ6PD7",0,0,138,
2020-02-23 17:49:54,♦️ El impacto negativo a largo plazo que los gritos pueden tener en tu perro #Mascotas https://t.co/rOgetDByp1,0,0,110,
2020-02-23 17:49:51,"Hoy me quedé cuidando mascotas. Hasta vino la “Bela”, la mascota de mi hermano. Cuiden sus mascotas, Si a usted le… https://t.co/KadIJkb3t9",1,0,139,
2020-02-23 17:49:31,POR FAVOR PÓNGANLE PLACA A SUS MASCOTAS,1,0,39,
2020-02-23 17:49:31,"RT @DUINCONSUELOC: ESTA REFLEXION VA PARA LOS QUE TIENEN MASCOTAS Y AUN VIVEN EN #VENEZUELA 

UNA MASCOTA LA ESCOGE UNO. UNO, PORQUE ASI LO…",0,268,140,
2020-02-23 17:49:09,🎯 Sabías qué❓ ➽ ...los bebés que viven con mascotas desarrollan menos alergias. 👶❤️🐶,0,0,84,
2020-02-23 17:49:01,"RT @Reginartea: @monerohernandez @JLozanoA Me 💩 Lozasno, pero me requete💩 más el VGT OGT alias #ElCacas y su séquito de #Mascotas , incluyé…",0,3,140,
2020-02-23 17:48:26,"RT @SASFAPR: Más rostros y colitas felices en el Palacio de Recreación y Deportes de Mayagüez, durante el #Spayathon4PR. Son muchas las per…",0,6,140,
2020-02-23 17:47:57,"RT @_jupiter_x_: Yo si me fijo en como tratan a su mamá, a su papá, a sus abuelos, a sus mascotas, a los ancianos, en fin a las demás perso…",0,21,140,
2020-02-23 17:47:52,"@fermina_inovig @baradit Son novelas no es historia, si quieres gustaría lee historiadores no a un compadre que le… https://t.co/bEEDZwBQng",0,0,139,
2020-02-23 17:47:32,@VulcanoDr @MarielosRodri19 @LaTabuda @Splinter_SV @nayibbukele @RegresoGinebra @PalomaF56064721 Le comparto las ma… https://t.co/8oth0hxJ5h,0,0,140,
2020-02-23 17:47:23,RT @LaloUrbanoM: Ya es algo OBVIO que el movimiento de mujeres mexicanas exigiendo que las protejan y no las maten el cual aparece en los t…,0,16,140,
2020-02-23 17:47:20,♦️ Las personas que tienen sanguijuelas como mascotas para que chupen su sangre https://t.co/TrQgZOjEZQ,0,0,103,
2020-02-23 17:47:18,RT @jjosemussi: Freira y Feo son dos animalitos que viven en el Complejo Municipal #LosPrivilegiados y están esperando que una familia los…,0,7,139,
2020-02-23 17:46:27,"RT @LuquitaRodrigue: Siempre desconfié de lo reencuentros de “El portal de las mascotas”. Inchequeable que el pichicho sea tuyo Alfredo, hu…",0,7,140,
2020-02-23 17:46:26,@AmadeusRoman @N4ch0xdd Entonces yo fui el ser mas amoroso con todas mis mascotas,1,0,81,
2020-02-23 17:45:57,"send pics de sus mascotas, es para una tarea 🥺",2,0,46,
2020-02-23 17:45:45,"Me saca de quicio el tema ""tiki taka tí, kitiki taka tá"", la voz del chabón es irritante. Ni hablar de los que obli… https://t.co/PSeBUNVwuR",0,0,140,
2020-02-23 17:45:39,"RT @DeportesCuatro: 😂🏀 Definitivamente lo de las mascotas en la #NBA es otro rollo 
https://t.co/20ekGPIr4g",0,60,107,
2020-02-23 17:45:29,RT @anticuchoz: ¿Existen cementerios para mascotas en Lima? ¿Qué hacer con los restos cuando una mascota fallece?,0,6,113,
2020-02-23 17:45:24,"RT @myfirstlovemyg: Mis vecinos, mis mascotas, el fantasma de mi cuarto, Spotify y Youtube viendo que pongo Mots: 7 por milésima vez.",0,76,133,
2020-02-23 17:45:23,"RT @Nialls_Wishes: Voy a acabar sola en la vida, rodeada de mascotas y pasando mis noches viendo documentales de DMAX. Lo tengo asumidísimo.",0,2,140,
2020-02-23 17:45:00,¡Aproveche! La jornada de vacunación será en Tintalá fase 4 a partir de las 9:00 am del 1 de marzo →  https://t.co/EOsKdzoa8M,3,3,125,
2020-02-23 17:44:52,RT @SASFAPR: Mira aquí algunas de las mascotas y las personas chulas con las que compartiremos hoy en el Palacio de Recreación y Deportes d…,0,7,140,
2020-02-23 17:44:52,"RT @FedeZabala5: Gente, estan envenando perros en la zona del parque campos, tengan cuidado si traen sus mascotas.",0,15,114,
2020-02-23 17:44:44,RT @Donpendejoblack: Envíame fotos de tu carita toda hermosa y de tus mascotas.,0,2,79,
2020-02-23 17:44:41,"RT @FedeZabala5: Gente, estan envenando perros en la zona del parque campos, tengan cuidado si traen sus mascotas.",0,15,114,
2020-02-23 17:44:02,"📌 Pienso para perros a base de insectos, la nueva tendencia en comida para mascotas https://t.co/FPExtFlPBJ",0,0,107,
2020-02-23 17:43:55,"@paolandu Hubiera sido lo ideal hija, pero los vimos en la tienda de mascotas y fue amor a primera vista. ❤❤❤",2,0,109,
2020-02-23 17:43:51,RT @TheDisasterOfP: Solo voy a decir una cosa: las mascotas deberían durar para siempre https://t.co/mpzEGBcNAV,0,0,111,
2020-02-23 17:43:33,"Agresividad por juego, ¿tu gato te ataca los pies y las manos y no sabes por qué? https://t.co/8quUlL8KBx https://t.co/kza9ZHVQlX",0,0,129,
2020-02-23 17:43:14,📌 Las expresiones faciales de las mascotas: ¿Evidencian lo que sienten? #Informe https://t.co/qLZJH6UfwW,0,0,104,
2020-02-23 17:43:11,♦️ La verdad sobre gatos y perros: ¿por qué comen hierba nuestras peludas mascotas? https://t.co/x9Ses9MFD9,0,0,107,
2020-02-23 17:42:46,"RT @LoDiceKris: A mí me hicieron llenar un formulario para adoptar a Hans y nos comprometimos a cuidarlo siempre, pase lo que pase. Si no s…",0,4,140,
2020-02-23 17:42:36,"RT @DUINCONSUELOC: ESTA REFLEXION VA PARA LOS QUE TIENEN MASCOTAS Y AUN VIVEN EN #VENEZUELA 

UNA MASCOTA LA ESCOGE UNO. UNO, PORQUE ASI LO…",0,268,140,
2020-02-23 17:42:20,"@Feer_Monster Dos golondrinas no hacen verano pero sí, también dependerá del cuidado e higiene que se tenga con las mascotas 😊✨",1,0,127,
2020-02-23 17:42:10,"♦️ Así es como debes acariciar a tu gato, según la ciencia #Mascotas https://t.co/zrF9KcevKI",0,0,92,
2020-02-23 17:42:04,"RT @LosTiemposBol: #LTahora #Cochabamba

Continúa el rescate de mascotas en #Tiquipaya tras el deslave del Parque Tunari que golpeó por seg…",0,6,140,
2020-02-23 17:42:03,@yess_acosta Tienes más mascotas ? Es muy noble y no me gustaría que volviera a la calle ... necesito un buen adopt… https://t.co/EqttB8NgEs,0,0,140,
2020-02-23 17:42:01,RT @pipistrel: Les pasa de estar en una etapa de la vida que prefieren estar con sus mascotas más que con personas?,0,74,115,
2020-02-23 17:41:51,♦️ Las personas que tienen sanguijuelas como mascotas para que beban su sangre #Medicina https://t.co/S6ijRR23h2,0,0,112,
2020-02-23 17:41:45,🔴 Las personas que tienen sanguijuelas como mascotas para que chupen su sangre https://t.co/FtmfuSbxPj,0,0,102,
2020-02-23 17:41:33,"🔴 Así es como debes acariciar a tu gato, según la ciencia #Mascotas https://t.co/7znJT6Cdov",0,0,91,
2020-02-23 17:40:55,"@DiaaDiaPa Jajajaja.... con semejante salario que ganan, si es cierto eso, se lo dan a sus mascotas. 🤣",0,0,102,
2020-02-23 17:40:50,🎯 Sabías qué❓ ➽ ...los bebés que viven con mascotas desarrollan menos alergias. 👶❤️🐶,5,0,84,
2020-02-23 17:40:48,"RT @dinorah_ran: @arnemx Es enserio este video? No cabe duda que #ElCacas conoce muy bien el nivel cultural de sus votantes, los tacha de t…",0,18,140,
2020-02-23 17:40:43,⭐️ Sabías qué❓ ➽ ...hay una prisión en Washington que ofrece a los reclusos gatos como mascotas para ayudar en su p… https://t.co/r5xMr2ZsJM,0,0,140,
2020-02-23 17:39:58,📌 Spotify para mascotas: ¿Cómo crearles su primera lista de música? https://t.co/F4O7Wr5Ipc,0,0,91,
2020-02-23 17:39:55,"https://t.co/6BJD0l1GS2

#Mascotas 
#PerroPerdido https://t.co/KMeUzw490c",1,0,73,
2020-02-23 17:39:54,"RT @FedeZabala5: Gente, estan envenando perros en la zona del parque campos, tengan cuidado si traen sus mascotas.",0,15,114,
2020-02-23 17:39:10,🔴 Perros y gatos pueden transmitir a los humanos un nuevo virus potencialmente mortífero https://t.co/s5YDIAbKKO,0,0,112,
2020-02-23 17:39:07,@FelipeCalderon Patético. Luego por qué les dicen mascotas.,2,0,59,
2020-02-23 17:39:00,"@ivetteodalys Hay que ver qué médico odia los animales y le recomienda a su paciente que no tenga mascotas.

Me sue… https://t.co/HsoD58mdxa",0,0,140,
2020-02-23 17:38:50,"RT @Reginartea: @monerohernandez @JLozanoA Me 💩 Lozasno, pero me requete💩 más el VGT OGT alias #ElCacas y su séquito de #Mascotas , incluyé…",0,3,140,
2020-02-23 17:38:49,"@namrosa @jlhbaez Muchos los tienen de mascotas, entiendo el que tenía tortuguitas asiáticas de agua ¿pero un morro… https://t.co/OCC0AIIFUX",2,0,140,
2020-02-23 17:38:46,"RT @FedeZabala5: Gente, estan envenando perros en la zona del parque campos, tengan cuidado si traen sus mascotas.",0,15,114,
2020-02-23 17:38:45,"RT @serviciospty: @patimovil Irresistiblemente Guapo. baloo.bulldog Desde su 🏠

Envíanos una Patiseñal al ☎ (507) 6346-9624

TRANSPORTE PAR…",0,1,140,
2020-02-23 17:37:40,📌 Las personas que tienen sanguijuelas como mascotas para que chupen su sangre https://t.co/RhYzXQy7tA,0,0,102,
2020-02-23 17:37:34,"RT @EduardoGors: @brisel76 @revistaproceso jajajaja... y el imbécil soy yo cuando solo defiendes al animal? A ver, pedazo de estúpido, las…",0,1,139,
2020-02-23 17:37:31,RT @ActualidadRT: Esto es lo que hacen los veterinarios con nuestras mascotas cuando no los vemos... https://t.co/SD7HKJXA9W,0,866,124,
2020-02-23 17:37:13,@vozdeltuit Incluye mascotas,0,0,28,
2020-02-23 17:37:05,@Lue_Axolotlgirl ¿En donde venden alimento para mascotas?,1,0,57,
2020-02-23 17:36:41,"RT @DUINCONSUELOC: ESTA REFLEXION VA PARA LOS QUE TIENEN MASCOTAS Y AUN VIVEN EN #VENEZUELA 

UNA MASCOTA LA ESCOGE UNO. UNO, PORQUE ASI LO…",0,268,140,
2020-02-23 17:36:38,"RT @PCPueblaCapital: #MiFamiliaPreparada 
Recuerda que al elaborar tu Plan Familiar de Protección Civil, debes incluir a tus mascotas, ésta…",0,1,140,
2020-02-23 17:36:25,📌 La realidad poco graciosa detrás del vídeo de un perro que se desmaya al ver patos #Mascotas https://t.co/97lJPuNIcZ,0,0,118,
